companyId,Fundamentals Source,Name,Market Capitalization,Close Price,Industry,Sector,Price To Earnings,Price To Sales,Revenue Growth TTM,PAT Growth TTM,PAT Growth QoQ,Price To Book Value,Returns 1W,Returns 1M,Returns 3M,Returns 6M,SMA 20D,EV To EBITDA,52WH Distance,52WL,Debt To Equity,Debt To Equity 3 Years Back,Change In DII Holdings 1 Year,Change In FII Holdings 1 Year,Promoter Holdings,Change In Promoter Holdings 1 Year,ROCE,PBT Growth TTM,Revenue Growth QoQ,Revenue Growth YoY,52WL Distance,All Time High Distance,CFO To PAT,CFO To EBITDA,CWIP,CWIP 1 Year Back,Fixed Assets,Fixed Assets 2 Years Back,Debt,Debt 2 Years Back
NSE:APLLTD,C,Alembic Pharmaceuticals Ltd,15231.68,774.9,Pharma - Formulators,Pharmaceuticals,24.04,2.15,11.42,-2.27,19.58,2.86,-3.13,-8.53,-16.98,-24.43,829.45,14.94,30.06,725.2,0.28,0.17,0.11,0.07,69.74,0.13,12.9,11.16,11.66,15.91,6.85,40.57,15.11,8.72,902.73,837.23,2833.97,2546.71,1488.72,513.16
BSE:ALGOQUANT,C,Algoquant Fintech Ltd,1847.08,65.71,Finance & Investments - Others,Finance,152.81,8.81,-8.72,-58.75,41.67,16.55,-2.85,10.87,-1.31,-4.02,62.49,67.52,28.34,43.7,0.24,null,-0.04,-0.06,73.68,0,15.6,-71.71,-5.89,-21.36,50.37,28.34,189.31,125.16,null,0,13.43,13.14,26.53,61.46
NSE:ALICON,C,Alicon Castalloy Ltd,1205.17,737.7,"Castings, Forgings & Fastners","Castings, Forgings & Fastners",36,0.72,-3.78,-54.31,49.19,1.96,-6.42,-12.82,-14.21,-22.97,813.58,8.5,29.74,597.15,0.57,0.62,-0.1,-0.28,54.01,-0.17,9.13,-53.34,2.45,-7.67,23.54,52.16,445.28,105.46,32.56,63.85,572.58,484.96,351.01,330.79
NSE:ALIVUS,S,Alivus Life Sciences Ltd,10824.79,882.35,Pharmaceuticals Bulk Drugs & Formulation,Pharmaceuticals,20.4,4.36,12.53,25.24,6.99,3.59,0.25,-3.22,-5,-17.24,900.92,14.78,29.47,847.2,0.02,0.01,1.31,-1.02,74.91,-0.09,23.34,25.61,-2.3,16,4.15,33.91,80.62,57.36,172.8,101.91,null,809.86,60.45,17.15
NSE:ALKEM,C,Alkem Laboratories Ltd,69784.11,5836.5,Pharma - Formulators,Pharmaceuticals,29.56,5.02,9.32,11.6,16.65,5.23,0.65,3.05,5.66,16.68,5646.95,25.09,1.63,4491.65,0.18,0.15,3.53,-0.17,51.2,-4.47,18.62,15.38,18.68,17.17,29.94,9.37,86.32,76.14,652.68,548.07,3319.1,2882.95,2355.6,1418.41
NSE:ALKYLAMINE,S,Alkyl Amines Chemicals Ltd,8158.5,1595.2,Speciality Chemicals,Chemicals,44.77,5.26,3.95,8.29,-13.15,5.65,2.41,0.38,-17.27,-30.93,1588.73,28.88,34.59,1506.7,0,0.08,1.35,0.24,72.03,0.06,16.95,6.06,-3.98,-6.14,5.87,66.41,141.37,90.39,76.36,51.91,null,1089.23,1.57,3.17
NSE:ACLGATI,C,Allcargo Gati Ltd(Merged),971.43,66.05,Logistics,Logistics,54.14,0.62,-1.12,129.25,-91.76,1.19,null,null,9.86,-7.92,61.88,17.64,33.72,52.01,0.29,0.6,-0.42,0.02,46.08,-0.02,2.57,-519.23,-7.3,-0.25,26.99,80.69,759.4,118.74,2.94,3.71,676.94,685.12,236.17,320.77
NSE:ALLCARGO,C,Allcargo Logistics Ltd,1509.76,10.08,Logistics - Warehousing/Supply Chain,Logistics,null,0.17,-16.35,-129.55,83.33,1.55,-8.94,-9.27,-9.27,-15.29,10.81,5.74,36.56,8.26,0.77,0.42,-0.5,-2.16,63.28,-0.09,5.32,-15.57,9.37,11.18,22.03,71.6,548.49,50.39,1,28.73,1508,2862.97,674,1846.14
NSE:ATL,C,Allcargo Terminals Ltd,657.37,26.08,Logistics,Marine Port & Services,22.88,0.86,2.16,-33.36,24.04,2.13,-1.99,-2.14,-24.54,-13.61,27.38,9.45,31.33,19.89,2.09,2.64,0.07,-1.48,67.17,-0.36,10.3,-3.4,10.63,6.29,31.12,66.29,358.51,84.37,2.04,0.39,653.23,498.63,644.14,419.13
NSE:ALLDIGI,C,Alldigi Tech Ltd,1247.94,818.95,IT Enabled Services,IT - Software,17.4,2.16,13.06,-5.73,18.33,5.04,0.04,-2.36,-7.27,-14.45,827.93,9,26.51,800,0.33,0.19,0.03,1.49,73.39,0,30.77,-11.36,2.44,12.17,2.37,34.58,142.21,91.4,0,4.13,120.87,78.22,81.81,44.65
NSE:ABDL,C,Allied Blenders & Distillers Ltd,13226.09,472.85,Alcoholic Beverages,Alcoholic Beverages,51.9,3.47,15.81,390.74,12.7,8.49,-5.76,-24.16,-12.8,-3.92,565.35,28.97,32.14,279,0.68,1.95,0.61,0.8,80.91,0,17.55,361.16,7.28,14.11,69.48,32.14,-348.18,-157.57,129.12,19.38,734.56,634.54,1055.67,834.74
NSE:ADSL,C,Allied Digital Services Ltd,725.3,128.34,IT - Software,IT - Software,19.84,0.83,20.23,-16.11,6.79,1.19,-5.28,-17.79,-30.33,-29.22,147.33,12.09,55.24,127.52,0.19,0.1,0,-0.84,51.15,-0.55,10.39,1.76,6.7,15.11,0.64,59.88,287.36,170.55,0,0.8,268.17,279.03,116.78,74.8
NSE:ALLTIME,C,All Time Plastics Ltd,1608.87,245.6,Plastics - Others,Plastic products,41.56,2.88,null,null,-67.06,2.71,-0.08,-5.77,-11.61,null,257.27,14.44,26.66,234.3,0.9,null,null,null,70.14,null,16.72,null,-6.7,12.48,4.82,26.66,109.28,51,21.93,null,338.05,null,222.97,null
NSE:ALOKINDS,C,Alok Industries Ltd,7720.95,15.55,Textiles - Weaving,Textiles,null,2.1,-12.79,-34.64,-34.03,-0.37,-1.89,-2.02,-13.13,-25.2,16.03,16601.99,33.83,14.01,-1.24,-1.28,0.04,-0.02,75,0,-0.08,-34.61,-8.8,-0.65,10.99,73.42,-14.11,-128.9,195.59,35.01,4630.27,5214.89,26006.51,26014.75
NSE:ALPEXSOLAR,C,Alpex Solar Ltd,2166.17,848.05,Capital Goods - Electric General,Capital Goods - Electrical Equipment,13.52,1.53,205.03,332.02,24.54,4.58,11.04,-0.08,-28.09,-28.62,799,9.07,41.5,495,0.37,1.14,0.32,-1.88,65.89,-2.88,34.36,380.71,37.49,177.56,71.32,41.5,82.46,54.94,81.47,22.81,96.19,47.43,174.26,48.96
BSE:ALTIUSINVIT,C,Altius Telecom Infrastructure Trust,45711,150,Infrastructure Investment Trusts,Infrastructure Investment Trusts,51.19,1.9,67.61,-14.09,23.51,1.61,null,-1.96,0.67,1.69,152.15,9.59,4.46,140,3.88,1.75,3.17,-9.7,75,-12.96,8.39,1.12,0.83,51.15,7.14,7.41,841.31,89.94,123.2,156.4,64423.4,45674.4,51459.3,31366.7
BSE:AMAL,C,Amal Ltd,694.1,561.45,Speciality Chemicals,Chemicals,25.46,3.42,72.54,19.09,-17.16,6.12,-11.17,-18.26,-28.91,-43.62,660.91,20.32,51.09,490,0,0.51,0,0,71.35,0,27.61,20.97,15.91,36.69,14.58,51.09,169.7,114.78,0.81,0.5,78.1,86.45,0,23.71
NSE:ARE&M,C,Amara Raja Energy & Mobility Ltd,16088.84,879.05,Auto Ancillaries - Batteries,Auto Ancillaries,17.85,1.22,5.89,-8.26,67.77,2.08,-1.98,-4.62,-11.8,-10.86,911.05,10.95,21.44,832.3,0.04,0.04,0.87,-4.37,32.86,0,15.61,-7.3,1.94,6.65,5.62,50.5,143.05,83.6,1200.93,1298.24,4475.4,3822.59,309.89,156.69
NSE:AMBER,C,Amber Enterprises India Ltd,21613.22,6145,Consumer Electronics - EMS,Consumer Durables,92.78,1.97,34.17,18.09,-130.33,5.93,-2.91,-9.36,-25.42,-19.15,6473.4,29.25,28.76,5235,0.77,0.76,2.39,4.21,38.22,-1.57,9.27,30.88,-52.25,-2.24,17.38,28.76,283.05,93.12,214.4,197.7,3677.98,2891.66,2793.41,1538.95
NSE:AMBIKCO,S,Ambika Cotton Mills Ltd,680.3,1188.3,Textiles - Spinning,Textiles,10.97,0.99,-15.7,-4.19,0.13,0.73,-1.74,-6.41,-14.07,-28.26,1240.31,5.15,30.1,1174.8,0,0,0.38,0.01,50.35,0.17,10.53,-6.14,3.99,-0.38,1.15,58.01,196.3,124.91,0,8.03,null,232.26,0,81.98
NSE:AMBUJACEM,C,Ambuja Cements Ltd,136877.23,553.75,Cement,Cement,24.07,3.53,17.61,85.57,126.39,2.43,3.13,0.92,-2.8,-7.01,550.43,18.72,11.39,455,0.02,0.02,4.44,-4.7,67.68,0.11,11.43,30.02,-10.83,21.48,21.7,21.67,43.37,37.47,10472.91,9885.71,56539.57,32194.34,1270.72,699.01
BSE:AMIC,C,Amic Forging Ltd,1326.03,1233.65,"Castings, Forgings & Fastners","Castings, Forgings & Fastners",75.78,10.67,-10.17,-14.77,-2.82,9.46,-7.5,-22.19,-16.4,-23.62,1445.05,38.93,29.5,850,0,1.4,-3.04,-6.84,57.96,0.22,45.76,-2.85,15.49,4.57,45.14,31.82,16.92,21.48,6.27,0,null,null,0,5.16
NSE:AMNPLST,C,Amines & Plasticizers Ltd,977.71,177.7,Speciality Chemicals,Chemicals,27.05,1.55,-4.07,-12.34,-16.96,3.63,-4.75,-13.46,-14.75,-29.18,192.79,16.3,44.12,170,0.11,0.46,0,0,73.17,0,18.89,-12.33,-5.1,-20.1,4.53,50.63,71.07,42.22,0.1,0.38,78.54,80.03,30.5,85
NSE:AMRUTANJAN,S,Amrutanjan Health Care Ltd,1764.7,610.4,Pharma - Formulators,Pharmaceuticals,31.13,3.76,7.36,19.29,67.99,5.16,-2.39,-10.75,-12.69,-13.68,655.67,25.84,22.83,544.1,0.01,0,2.31,0.04,46.52,0,22.54,17.91,25.15,7.08,12.19,40.42,100.13,87.45,26.41,16.25,null,49.58,1.94,1.73
NSE:ARSSBL,C,Anand Rathi Share & Stock Brokers Ltd,4092.82,652.5,Finance - Capital Markets - Brokers,Stock/ Commodity Brokers,47.25,4.67,null,null,32.62,3.14,4.04,10.24,33.86,null,634.86,5.13,17.91,431,0.93,1.63,6.09,1.91,69.92,-30.08,12.58,null,9.24,21.45,51.39,17.91,667.74,222.26,null,0,81.73,null,1214.28,887.87
NSE:ANANDRATHI,C,Anand Rathi Wealth Ltd,25671.64,3092.2,Finance - Capital Markets - Wealth Management,Finance,69.83,23.7,20.14,29.53,0.29,31.75,-1.69,3.34,-0.35,23.47,3088.3,52.5,6.9,1594,0.1,0.04,0.78,0.23,42.72,-5.28,57.44,28.86,-2.61,22.18,93.99,6.9,81.14,60.98,null,0,187.3,149.44,81.57,8.49
BSE:ARL,S,Anand Rayons Ltd,867.83,407.45,Trading,Trading,134.92,2.49,3.03,35.38,27.12,9.47,21.54,-1.68,-7.19,38.24,398.58,117.5,13.31,165.6,0.32,1.03,0,0,52.19,-19.23,6.4,35.38,47.79,35.32,146.04,13.31,323.45,149.28,0,0,null,0.87,29.37,28.99
NSE:ANANTAM,S,Anantam Highways Trust,2260.04,103.91,Infra/Real Estate Investment Trust,Real Estate Investment Trusts,null,2.44,null,null,1.24,0.87,-0.08,0.1,-1.39,null,103.87,null,8.04,100.2,8.7,7.43,null,null,null,null,17.51,null,null,null,3.7,8.04,-233.52,-139.64,0,1128.69,null,null,3598.03,2375.35
NSE:ANANTRAJ,C,Anant Raj Ltd,19849.01,551.55,Data Centre,Realty,38.33,8.64,26.32,39.14,9.84,3.61,0.08,2.28,-12.92,-9,560.68,33.73,40.57,376.15,0.13,0.38,-1.52,-1.92,57.41,-2.6,12.06,45.85,6.48,23,46.63,41.81,22.92,19.65,31.22,36.35,1488.76,1313.78,563.47,626.74
NSE:ACL,S,Andhra Cements Ltd,614.7,66.69,Cement,Cement,null,1.84,8.17,67.8,-41.53,8.06,-7.76,-7.55,-11.07,-1.58,67.76,-131.65,39.37,48.15,12.22,1.48,0,0,90,0,-8.44,17.06,-21.78,41.91,38.5,57.86,-39.15,-203.59,281.93,106.06,null,815.02,931.21,675.36
NSE:ANDHRAPAP,S,Andhra Paper Ltd,1275.23,64.13,Paper,Paper,62.26,0.82,-2.55,-89.2,-195.07,0.66,-0.08,-5.22,-17.9,-22.73,66.48,20.45,30.14,62.04,0.14,0.03,0.15,-0.57,72.45,0,2.12,-90.35,-7.97,-16.24,3.37,80.49,-62.3,-41.17,76.62,29.82,null,795.29,262.52,114.49
NSE:ANDHRSUGAR,C,Andhra Sugars Ltd,969.21,71.51,Sugar,Chemicals,15.44,0.44,16.68,15.02,36.76,0.59,-0.87,-5.56,-9.32,-14.24,74.15,5.13,24.53,65.1,0,0.02,0,-0.35,49.94,2.95,5.69,46.97,-0.39,13.07,9.85,59.74,480.99,120.68,45.96,56.98,951,813.12,7.4,30.97
BSE:ANDREWYU,C,Andrew Yule & Company Ltd,1088.89,22.27,Diversified,Diversified,202.45,3.7,-4.48,-90.44,-105.74,3.01,1.14,-4.17,-14.25,-27.91,22.8,-12.25,44.46,21.7,0.33,0.26,0,0,89.25,0,0.32,-89.67,27.4,-20.02,2.63,67.67,43.25,17.37,62.73,61.12,190.53,162.02,120.37,113.89
NSE:ANGELONE,C,Angel One Ltd,25005.24,2752.2,Finance - Capital Markets - Brokers,Stock/ Commodity Brokers,32.39,5.28,-14.56,-42.48,26.89,4.3,17.94,8.68,10.86,1.3,2456.15,10.52,16.22,1941,0.77,0.36,2.14,0.84,28.91,-6.7,14.14,-41.18,11.08,5.76,41.79,29.36,-158.68,-93.88,null,3.87,489.39,409.38,4454.3,2535.34
NSE:AHCL,S,Anlon Healthcare Ltd,732.91,137.89,Chemicals - Speciality,Chemicals,35.72,6.09,null,null,162.54,3.64,-3.18,-1.13,11.39,null,142.87,24.64,20.18,90.78,0.73,38.81,null,null,52.68,null,22.05,null,56.76,115.97,51.89,20.18,-109.91,-70.02,0,0,null,null,58.35,66.39
NSE:ANONDITA,C,Anondita Medicare Ltd,1723.38,952.85,Contraceptives/Protectives,Miscellaneous,104.48,17.29,null,null,24.36,16.05,-2,34.98,109.42,null,855.2,50.83,8.15,261.75,0.72,null,null,null,61.79,null,38.1,null,18.67,72.24,264.03,8.15,-63.75,-40.8,6.5,null,null,null,27.39,null
NSE:ANTELOPUS,S,Antelopus Selan Energy Ltd,1737.02,494,Oil Drilling & Exploration,Crude Oil & Natural Gas,21.55,7.5,0.34,0.11,5.26,2.96,35.94,17.51,-4.48,-24.72,405.77,13.42,40.46,357,0.01,0.01,-0.06,-4.08,69.94,39.48,12.81,-3.87,8.89,-20.01,38.38,54.19,169.96,92.86,158.43,312.38,null,300.51,3.79,3.5
NSE:ANTHEM,C,Anthem Biosciences Ltd,34645.72,616.9,Pharma - API & CRAMS,Pharmaceuticals,67.13,18.78,null,null,27.72,12.59,-2.03,-8.44,-20.1,null,647.75,51.45,29.38,604,0.05,0.03,null,null,74.69,null,26.44,null,1.82,4.78,2.14,29.38,92.7,62.36,296.88,344.69,705.11,null,113.32,126.15
NSE:AWHCL,C,Antony Waste Handling Cell Ltd,1563.78,550.9,Recycling,Miscellaneous,17.92,1.58,13.13,26.52,-24.83,2.26,15.46,27.89,4.94,-16.64,497.9,8.18,20.51,408.05,0.68,0.73,-0.69,1.32,46.09,0,15.59,48.11,4.17,16.46,35.01,38.92,188.33,97.16,30.91,55.77,748.08,671.65,470.93,446.85
BSE:ANUHPHR,S,Anuh Pharma Ltd,739.05,73.74,Pharma - API,Pharmaceuticals,19.05,1.01,14.09,-34.41,-8.31,2.26,-4.23,-6.18,-7.16,-28.06,78.3,13.63,35.88,73.29,0,0,0,-0.02,71.82,1.9,15.9,-31.89,-0.32,12.01,0.61,57.04,78.4,60.95,0.54,0.27,null,48.95,0.23,2.69
NSE:ANURAS,C,Anupam Rasayan India Ltd,14984.71,1316.2,Speciality Chemicals,Chemicals,96.35,7.11,69.32,103.76,17.93,4.69,0.5,-0.33,16.87,13.74,1325.32,29.93,4.26,601,0.38,0.35,-0.92,0.62,59.07,-2.16,9.52,98.55,50.55,148.81,119,4.26,-18.83,-7.51,57.96,216.17,2422.2,1501.41,1223.05,1069.06
NSE:ANZEN,C,Anzen India Energy Yield Plus Trust,2295.47,117,Miscellaneous,Power Infrastructure,null,6.54,39.92,-56.16,-184.29,1.48,-0.47,1.74,0.43,-0.43,116.56,13.9,3.31,101.52,1.32,0.49,3.75,-1.65,23.19,-47.82,3.21,-23.38,-8.86,59.26,15.25,3.31,-1478.42,107.75,5.65,0,3159.34,1912.12,1910.22,744.18
NSE:APARINDS,C,Apar Industries Ltd,29766.73,7410.5,Cables - Power,Capital Goods - Electrical Equipment,31.68,1.43,21.19,10.5,-4.26,6.13,-9.5,-17.09,-15.64,-17.78,8284.78,17.58,29,4308.05,0.14,0.17,2.23,-1.73,57.77,0,30.31,12.23,11.98,23.06,72.02,37.09,157.14,83.4,366.41,130.41,1553.19,1194.55,703.56,475.61
NSE:APCOTEXIND,S,Apcotex Industries Ltd,1813.8,349.85,Rubber Processing/Rubber Products,Chemicals,24.92,1.28,12.89,39.45,32.05,3.13,-2.67,-7.26,-4.18,-12.37,367.23,13.31,21.2,286.95,0.23,0.32,1.51,0.11,58.23,0,16.62,42.99,-10.4,-4.09,21.92,48.48,156.7,67.9,7.72,11.94,null,385.76,135.01,188.35
NSE:PARKHOTELS,C,Apeejay Surrendra Park Hotels Ltd,2699.4,126.51,Hotels,Hotels & Restaurants,30.56,4,14.71,24.95,20.79,2.07,-0.35,-4.17,-15.64,-23.39,132.74,13.74,37.37,125.6,0.23,1.11,-3.72,-3.4,68.14,0,9.71,13.68,7.22,16.83,0.72,46.17,188.54,77.07,98.59,74.81,1477.47,1217.88,306.01,99.9
NSE:APEX,S,Apex Frozen Foods Ltd,876.09,280.35,FMCG - Shrimp,FMCG,38.56,0.95,32.98,379.11,30.44,1.72,7.85,6.66,22.05,13.58,282.77,23.54,20.02,186.55,0.08,0.18,-0.2,2.41,72.62,0,6.85,410.8,-7.68,19.46,50.28,70.14,1294.32,199.28,0.64,3.64,null,253.78,40.59,106.89
BSE:APIS,C,Apis India Ltd,1273.24,92.43,Food - Processing - Others,FMCG,181.24,3.48,12.39,1.6,78.05,6.97,-12.11,73.41,168.61,578.14,82.77,37.1,16.29,10.68,0.26,0.65,0,0,74.72,0,15.32,11.8,10.81,19.67,765.45,16.29,27.84,16.45,0.12,0.06,18.89,13.79,46.65,60.43
NSE:APLAPOLLO,C,APL Apollo Tubes Ltd,53880.82,1940.7,Steel - Tubes/Pipes,Capital Goods-Non Electrical Equipment,51.35,2.53,14.05,79.92,27.14,11.7,2.68,11.99,12.31,13.17,1901.63,34.1,2.66,1272.7,0.16,0.29,3.41,1.4,28.27,-0.04,27.53,75.26,0.71,9.06,52.49,2.66,160.26,101.19,312.35,335.52,3773.36,3280.96,715.47,1144.25
NSE:APOLLOHOSP,C,Apollo Hospitals Enterprise Ltd,104035.39,7235.5,Hospitals,Healthcare,62.22,4.47,13.66,41.25,12.02,11.45,-0.29,2.61,-7.63,-1.59,7166.6,33.48,10.67,6001,0.88,0.7,1.53,-1.73,28.02,-1.31,16.11,34.34,7.9,12.78,20.57,10.67,141.94,70.7,1026.4,921,11262,9692,7987.2,5332.6
NSE:APOLLO,C,Apollo Micro Systems Ltd,8784.03,245.85,Aerospace & Defence - Equipments,Aerospace & Defence,96.41,13.13,39.76,69.84,69.85,6.62,-0.12,7.55,-16.22,37.04,256.96,52.55,30.69,103.77,0.33,0.43,0.59,8.75,50.33,-4.79,11.15,74.33,68.63,40.17,136.92,30.69,18.16,7.92,107.09,72.28,203.77,144.33,361.03,208.04
NSE:APOLLOPIPE,C,Apollo Pipes Ltd,1262.42,286.6,Building Materials - Plastic Pipes,Plastic products,48.99,1.11,null,null,-82.97,1.53,-4.97,-3.01,-15.17,-34.3,295.48,15.17,42.1,277.15,0.09,0.48,-2,-0.77,46.84,0.94,5.04,null,-14.29,-5.88,3.41,64.11,84.1,29.96,56.12,37.27,579.3,496.81,71.22,63.27
NSE:APOLLOTYRE,C,Apollo Tyres Ltd,32298.06,508.55,Tyres & Tubes,Tyres,40.72,1.21,4.36,-45.33,1903.49,2.08,0.82,-0.48,3.8,11.72,507.62,10.12,5.91,370.9,0.29,0.51,2.37,-2.65,36.95,-0.4,7.83,-45.44,4.12,6.12,37.11,13.05,162.59,51.05,646.85,435.44,16923.14,17071.15,4518.42,4905.1
NSE:APTECHT,C,Aptech Ltd,508.39,87.65,Computer Education,Computer Education,23.44,1.05,11.08,8.23,-4.01,2.14,-2.38,-11.25,-23.11,-38.92,92.21,16.99,53.45,86,0.06,0.03,-1.74,0.11,47.35,0,15.16,22.01,12,6.62,1.92,79.27,105.35,69.33,0.24,7.82,36.5,31.66,13.67,8.48
NSE:APTUS,C,Aptus Value Housing Finance India Ltd,13519.78,270,Finance - Housing,Finance,15.98,6.77,29.57,24.87,3.33,2.9,-1.98,-6.7,-11.52,-20.84,280.46,19.11,25.82,267.95,1.57,1.14,16.4,12.9,23.87,-30.04,14.32,24.79,4.57,29.11,0.77,32.78,-187.01,-149.63,null,0,38.18,21.92,7312.74,5185
NSE:ACI,C,Archean Chemical Industries Ltd,6744.53,546.3,Chemicals - Inorganic,Chemicals,39.5,6.06,-3.16,-22.28,-27.65,3.54,5.89,7.54,-15.13,-21.38,531.89,21.14,24.92,408.35,0.15,0.05,3.51,0.99,53.44,-0.01,11.55,-20.07,-20.24,-3.03,33.78,34.79,108.69,56.1,63.64,69.33,1430.9,1161.72,281.38,97.82
BSE:ARFIN,C,Arfin India Ltd,1354.84,80.3,Aluminium Products,Non Ferrous Metals,191.19,2.37,null,null,126.85,8.45,1.36,23.71,60.25,197.3,73.43,45.09,4.48,23.06,0.93,null,0,0.26,69.77,-0.02,10.26,null,17.53,-14.2,248.22,4.48,-231.84,-58.41,0.39,3.73,70.44,65.54,148.73,119.72
NSE:ARIHANTCAP,C,Arihant Capital Markets Ltd,918.08,87.76,Finance - Capital Markets - Brokers,Stock/ Commodity Brokers,19.95,4.46,-27.91,-44.9,2.99,2.21,-4.05,-4.73,-13.01,-0.5,91.24,9.24,26.87,58.15,0.51,0.23,0,-0.45,69.81,0,12.62,-44.81,12.23,-25.4,50.92,29.68,51.24,32.32,null,0,34.67,14.88,211.09,99.28
BSE:ARIHANT,C,Arihant Foundations & Housing Ltd,1152.37,1156.35,Realty - Construction & Contracting,Realty,18.38,3.98,75.71,96.5,22.63,3.35,-2.83,-1.6,6.89,-9.46,1185.25,17.86,23.59,622,0.88,0.79,1.84,0,37.29,-5.58,14.45,77.02,6.32,81.82,85.91,23.59,-201.54,-133.71,0,0,23.23,20.61,301.35,117.89
NSE:ARIHANTSUP,C,Arihant Superstructures Ltd,1349.18,311.95,Realty - Regional,Realty,29.46,2.47,16.35,22.7,-37.4,3.84,0.26,-0.45,-25.37,-26.66,321.49,16.35,41.24,303,2.38,1.58,0.03,-0.09,71.1,-3.61,11.4,17.84,1.4,9.7,2.95,43.65,-325.26,-170.57,12.57,3.93,101.8,21.05,835.38,477.39
NSE:ARISINFRA,C,Arisinfra Solutions Ltd,1042.79,128.03,Trading,Trading,50.41,1.22,null,null,198.63,1.49,10.82,2.93,-25.02,-21.2,127.72,14.67,38.59,111.11,0.08,-5.57,null,null,37.93,null,8.89,null,13.73,38.37,15.23,38.59,-353.97,-42.51,0.04,41.4,54.66,28.47,55.91,275.51
NSE:ARKADE,C,Arkade Developers Ltd,2328.96,125.44,Realty - Regional,Realty,13.91,2.99,13.08,11.15,59.28,2.44,-3.49,-5.66,-26.39,-38.98,133.86,12.13,41.3,124.52,0.18,0.74,-0.1,-1.05,71.14,0.32,18.85,10.93,65.35,30.75,0.74,41.3,-138.74,-105.64,0,0,218.69,13.98,175.41,71.23
NSE:ARMANFIN,C,Arman Financial Services Ltd,1564.74,1488.4,Finance & Investments - Microfinance,Finance,null,2.32,-6.02,-100.78,154.8,1.79,-5.79,-1.96,-10.16,-10.32,1533.81,164.28,18.87,1109.95,1.37,5.32,-0.2,-3.09,22,-0.07,10.78,-93.15,5.44,-12.28,34.1,44.46,946.39,695.26,null,0.2,31.87,7.66,1197.25,1724.93
NSE:ARROWGREEN,C,Arrow Greentech Ltd,716.75,475.05,Plastics - Plastic & Plastic Products,Plastic products,14.08,3.33,4.16,-5.22,44.14,3.39,-2.11,-11.54,-14.94,-25.78,503.13,9.63,42.58,463.05,0.01,0.04,0.69,0.03,64.81,-1.93,31.99,-5.97,46.8,-5.81,2.59,56.77,107.24,76.48,1.48,2.45,39.12,38.52,2.6,1.24
BSE:AEPL,C,Artemis Electricals & Projects Ltd,526.17,20.96,Capital Goods - Electric General,Capital Goods - Electrical Equipment,47.64,5.75,178.68,271.15,170.23,5.79,4.8,-2.15,-15.55,-18.7,20.68,32.56,25.14,16.5,0.02,0.37,0,0,72.45,0,16.6,279.5,-20,293.03,27.03,71.04,544.89,369.42,55.55,55.55,13.73,15.68,2.09,12.24
NSE:ARTEMISMED,C,Artemis Medicare Services Ltd,4108.84,259.55,Hospitals,Healthcare,42.97,4.1,10.27,46.85,41.51,3.59,0.62,-8.54,8.15,3.61,269.29,24.47,22.52,207.71,0.32,0.71,0.67,0.15,66.53,-0.64,13.34,40.44,7.74,13.79,24.96,25.84,177.2,95.93,34.54,40.4,794.36,719.26,279.26,320.26
BSE:ARTSON,S,Artson Ltd,535.16,144.95,Infra - Engineering - General,Infrastructure Developers & Operators,null,3.04,102,-423.99,-445.54,204.15,14.13,-6.84,-22.28,-20.01,142.86,-81.16,33.16,126,18.61,-0.82,-0.04,0,75,0,-18.43,-544.76,-33.58,79.45,15.04,34.23,586.5,-820.01,3.15,0,null,16.59,48.56,63.68
BSE:ARUNIS,C,Arunis Abode Ltd,814.98,159.8,Construction - Factories/Offices/Commercial,Realty,116.64,59.93,1092.98,1123.26,2318.18,12.2,-5.94,8.12,74.04,390.48,154.75,162.87,11.22,9.71,0,0.57,0,0,20.48,-49.69,4.81,953.57,null,null,1545.73,11.22,504.41,96.72,0,0,64.58,1.86,0.06,0.87
NSE:ARVINDFASN,C,Arvind Fashions Ltd,6160.21,461.1,Textiles - Readymade Apparel,Trading,null,1.25,10.56,-66.23,126.67,6.2,-3.01,-10.17,-10.75,0.07,496.53,11.36,20.36,320.2,1.22,1.39,1.78,1.5,35.13,-0.07,19.17,39.04,28.01,11.34,44,43.05,1539.3,87.96,0,2.82,1029.09,898.43,1210.72,1147.92
NSE:ARVIND,C,Arvind Ltd,7826.74,298.6,Textiles,Textiles,19.01,0.9,8.84,38.36,95.14,2.04,0.88,-5.95,-3.26,-13.21,310,10.4,26.98,274.8,0.4,0.45,1.49,-1.5,39.53,-0.06,12.99,18.24,18.18,8.35,8.66,33.64,207.65,89.39,331.11,409.14,3704.17,3421.92,1537.25,1447.99
NSE:ARVSMART,C,Arvind SmartSpaces Ltd,2588.04,564.25,Realty - Construction & Contracting,Realty,27.91,4.2,13.62,30.11,51.09,4.33,-4.36,-6.79,-9.78,-15.81,593.81,19.09,31.28,551.25,0.28,0.31,1.95,-1.51,49.82,-0.45,21.23,15.13,38.08,-47.09,2.36,44.95,-70.48,-49.94,31.25,25.07,58.74,53.23,169.94,110.22
BSE:ARYACAPM,S,Aryaman Capital Markets Ltd,556.1,464.3,Finance - Investment/Others,Finance,16,7.46,null,null,-39.08,5.67,-0.09,-6.94,-17.09,40.74,469.99,18.75,38.41,214,0.36,1.68,0,0,74.28,0,28.97,null,-59.45,-49.83,116.96,54.92,121.58,99.92,0,0,null,null,28.02,40.93
