companyId,Fundamentals Source,Name,Market Capitalization,Close Price,Industry,Sector,Price To Earnings,Price To Sales,Revenue Growth TTM,PAT Growth TTM,PAT Growth QoQ,Price To Book Value,Returns 1W,Returns 1M,Returns 3M,Returns 6M,SMA 20D,EV To EBITDA,52WH Distance,52WL,Debt To Equity,Debt To Equity 3 Years Back,Change In DII Holdings 1 Year,Change In FII Holdings 1 Year,Promoter Holdings,Change In Promoter Holdings 1 Year,ROCE,PBT Growth TTM,Revenue Growth QoQ,Revenue Growth YoY,52WL Distance,All Time High Distance,CFO To PAT,CFO To EBITDA,CWIP,CWIP 1 Year Back,Fixed Assets,Fixed Assets 2 Years Back,Debt,Debt 2 Years Back
NSE:BRIGHOTEL,C,Brigade Hotel Ventures Ltd,2332.61,61.41,Hotels - Resorts,Hotels & Restaurants,43.25,4.46,null,null,104.91,2.56,1.47,-7.86,-23.38,-26.62,61.09,13.66,33.26,58.02,0.38,-2.28,null,null,74.09,null,10.38,null,10.37,11.59,5.57,33.26,629.54,90.58,36.25,20.27,901.81,null,347.15,719.53
NSE:BCG,C,Brightcom Group Ltd,2728.23,13.52,IT Enabled Services/Business Process Outsourcing,IT - Software,3.38,0.47,58.14,125.06,10.51,0.29,26.59,36.57,-3.28,-6.87,10.49,1.11,38.41,8.61,0,0,0,-6.33,18.38,0,12.41,127.49,12.95,26.19,57.38,88.97,24.59,13.21,285.4,378.92,1152.83,1053.1,0,0
BSE:BRIGHT,S,Bright Outdoor Media Ltd,894.75,410,Entertainment & Media,Miscellaneous,19.85,6.78,7.66,-4.62,1.51,5.54,-2.23,-6.6,5.13,13.42,416.28,31.78,8.89,280.07,0,1.11,0.71,3.03,69.76,0,15.5,-3.59,-10.1,9.26,46.39,8.89,26.48,19.38,0,0,null,3.66,0,33.62
BSE:BRRL,C,B-Right RealEstate Ltd,697.36,675,Construction - Factories/Offices/Commercial,Realty,189.61,5.95,86.96,480.99,180.18,4.94,8.63,14.42,82.93,92.31,609.79,30.04,0.74,226,0.55,0.19,0,1.4,72.16,0.23,4.82,185.92,-13.22,34.14,198.67,0.74,-476.95,-159.48,0,0,null,null,78.37,39.25
NSE:BRITANNIA,C,Britannia Industries Ltd,144051.28,5980.5,FMCG - Foods,FMCG,59.64,7.64,7.31,12.12,4.13,38.57,1.18,1.06,2.17,11.22,5880.98,42.58,5.64,4506,0.59,0.85,2.02,-1.58,50.55,0,57.01,11.91,2.67,8.21,32.68,7.6,113.9,77.83,72.65,89.2,2921.52,2771.14,2196.3,2064.96
NSE:BIRET,C,Brookfield India Real Estate Trust,26449.56,352.95,Real Estate Investment Trusts,Real Estate Investment Trusts,42.83,10.08,13.4,545.35,34.7,1.19,-0.28,3.51,4.29,11.6,352.09,18.81,5.1,280.05,0.62,0.66,3.56,2.31,21.45,-10.27,6.3,277.06,2.95,14.78,26.01,5.1,1155.31,106.82,0,0,23768.55,23998.38,9111.52,12063.28
NSE:BSE,C,BSE Ltd,123220.19,3025.3,Exchanges,Financial Services,56.8,29.93,51.23,133.6,7.1,23.64,4.43,6.83,9.59,21.17,2848.73,47.83,6.27,1227.32,0,0,9.37,-3.08,0,0,55.55,132.77,16.45,61.97,146.46,6.27,31.45,22.46,213.85,54.12,415.87,288.68,0.02,0.02
NSE:BUTTERFLY,S,Butterfly Gandhimathi Appliances Ltd,1120.87,626.9,Domestic Appliances,Consumer Durables,25.93,1.23,8.05,1052.8,-36.65,3.23,0.01,2.69,-12.6,-12.51,610.75,14.8,24.27,550.7,0.03,0.02,-3.11,0.01,75,0,16.78,1009.2,-16.52,2.66,14.12,66.98,103.4,51.55,5.84,11.92,null,159.73,10.96,3.73
NSE:C2C,S,C2C Advanced Systems Ltd,649.38,382.7,Engineering - Light - General,Aerospace & Defence,9.66,4.71,null,null,23.81,3,8.97,-13.53,-41.76,-51,389.86,12.29,56.9,250.15,0.23,-4.38,null,null,41.29,null,17.24,null,-8.05,52.94,52.99,59.88,-399.57,-278.22,25.57,0,null,null,46.32,9.96
NSE:CAMLINFINE,C,Camlin Fine Sciences Ltd,3188.34,165.98,Chemicals - Others,Chemicals,null,1.82,10.72,-73.91,-148.16,3.23,-0.77,9.88,-2.28,-18.31,154.65,28.44,49.97,127.98,0.76,0.98,4.38,1.36,48.03,0.01,4.33,-105.85,-0.57,6.07,30.3,49.97,54.09,12.84,14.65,9.73,700.48,816.66,671.71,683.03
NSE:CAMPUS,S,Campus Activewear Ltd,8336.58,272.8,Footwear,Leather,59.05,4.84,11.16,18.57,217.29,10.45,-0.18,7.74,0.57,4.12,262.41,31.37,10.82,210,0.48,0.61,0.31,0.79,72.11,-1.73,18.37,19.29,52.25,14.34,29.26,57.54,194.1,96.58,25.51,34.35,null,355.56,381.01,177.76
NSE:CANBK,C,Canara Bank,128594.62,141.77,Banks - PSU,Banks,7,1.02,5.56,11.25,0.06,1.16,-3.76,-6.03,-1.26,29.96,149.13,-309.7,11.91,78.6,1.26,0.74,-1.24,3.51,62.93,0,6.4,19.64,-3.54,0.61,80.2,11.91,342.92,-847.09,null,152.29,10368.22,12330.96,147902.37,57537.56
NSE:CANHLIFE,S,Canara HSBC Life Insurance Company Ltd,14402.95,151.61,Finance - Insurance,Insurance,116.62,1.34,null,null,-32.25,9.17,4.64,7.05,25.22,null,145.88,102.02,3.99,106,null,0,null,null,62,null,null,null,81.86,177.44,42.92,3.99,null,null,null,0,null,null,null,0
NSE:CRAMC,S,Canara Robeco Asset Management Company Ltd,5093.12,255.4,Finance - AMC,Finance,24.94,13.97,null,null,8.29,7.49,-0.39,-9.09,-16.15,null,258.81,23.58,27.84,244,0,0,null,null,75,null,43.94,null,12.7,25.56,4.51,27.84,86.2,71.48,2.2,0.15,18.45,null,0,0
NSE:CANFINHOME,S,Can Fin Homes Ltd,11774.15,884.25,Finance - Housing,Finance,12.09,2.84,8.79,17.03,5.31,2.15,-4.75,-1.09,2.08,17.49,913.48,38.28,9.1,558.5,6.61,7.97,-3.43,1.83,29.99,0,9.12,15.12,2.23,8.8,58.12,9.1,108.89,85.71,null,1.1,48.48,52.62,36106.63,31862.94
NSE:CANTABIL,S,Cantabil Retail India Ltd,2552.21,305.15,Textiles - Readymade Apparel,Textiles,28.68,3.12,17.56,25.91,568,6.23,4.66,5.72,21.51,25.18,292.59,12.66,5.13,213.41,1.26,1.29,1.08,-2.49,74.21,0.12,17.32,30.47,50.27,18.8,42.92,8.68,201.01,73.39,60.1,46.76,null,402.25,517.86,335.94
NSE:CAPACITE,C,Capacite Infraprojects Ltd,2185.41,258.31,Realty - Construction & Contracting,Realty,10.84,0.85,13.4,-0.41,-1.12,1.2,10.73,6.85,-11.46,-8.87,231.27,6.45,34.92,207.01,0.23,0.35,0.98,0.41,31.69,0,16.38,0.94,4.53,14.38,24.63,44.52,25.29,13.58,10.39,2.65,611.17,593.54,419.66,328.97
NSE:CAPILLARY,C,Capillary Technologies India Ltd,4109.54,518.15,IT - Software,IT - Software,186.38,6.87,null,null,2655.17,4.33,-14.74,-22.7,null,null,604.29,69.24,35.68,511.95,0.18,0.71,null,null,52.28,null,2.76,null,2.63,15.75,0.38,35.68,-326.4,-71.12,0,3.11,null,null,100.09,149.48
BSE:CIFL,C,Capital India Finance Ltd,1259.59,32.21,Finance & Investments - Others,Finance,29.02,2.31,-10.39,-373.12,-111.61,1.87,1.29,-2.33,-6.66,-8.08,32.43,-41.26,27.62,28.99,1.04,1.48,0,0.06,72.59,-0.42,9.27,-409.71,11.56,8.9,11.11,42.15,-122.54,79.46,null,8.68,65.33,85.79,699.79,883.73
NSE:CAPINVIT,C,Capital Infra Trust,3531.8,71.85,Infra/Real Estate Investment Trust,Infrastructure Investment Trusts,null,5.01,null,null,-86.28,0.93,-2.8,-2.52,-8.75,-9.04,73.17,54.31,34.05,70.81,1.23,null,null,null,32.4,null,3.04,null,-0.59,null,1.47,34.05,-762.51,-10552.41,0,0,0,null,2339.37,null
NSE:CAPITALSFB,S,Capital Small Finance Bank Ltd,1238.57,272.7,Banks - Small Finance,Banks,9.11,1.23,14.26,7.9,-1.38,0.89,4.24,3.49,1.56,-8.37,260.21,118.58,17.54,250,0.41,1.18,-3.19,-0.94,17.96,-0.81,6.58,7.15,6.03,15.73,9.06,41.87,212.31,263.44,null,0,90.76,83.73,576.85,472.25
NSE:CAPLIPOINT,C,Caplin Point Laboratories Ltd,13159.14,1731.2,Pharma - Formulators,Pharmaceuticals,21.44,6.3,10.66,20.33,3.51,4.16,-5.18,-4.46,-10.61,-19.75,1780.28,17.33,27.73,1599,0,0,-0.06,1.73,70.57,0.01,24.23,18.56,1.63,10.1,8.25,34.46,79.91,66.83,176.95,143.5,555.21,452.66,5.31,1.97
NSE:CGCL,C,Capri Global Capital Ltd,17053.22,177.24,Finance & Investments - Gold Loan,Finance,19.04,3.96,46.41,120.17,8.24,2.55,2.32,-1.68,-10.4,-4.66,173.16,11.47,23.47,150.51,2.52,2.11,5.6,3.46,59.92,-9.95,11.55,122.06,8.82,48.67,17.63,38.79,-901.01,-215.01,null,3.07,352.75,368.6,16786,10406.91
NSE:CARBORUNIV,C,Carborundum Universal Ltd,15722.85,825.5,Abrasives & Grinding Wheels,Capital Goods-Non Electrical Equipment,63.65,3.13,3.01,-42.14,-1.48,4.21,7.01,1.86,-7.36,-2.06,806.74,27.13,26.59,748.5,0.08,0.1,1.84,-2.03,38.9,-0.92,10.66,-23.32,-0.56,2.82,10.63,55.02,101.85,42.74,202.76,118.38,1758.95,1561,308.02,171.89
NSE:CARERATING,C,CARE Ratings Ltd,4845.72,1612.8,Credit Rating Agencies,Credit Rating Agencies,30.03,10.72,18.08,35.02,-36.13,5.64,-2.09,-0.36,0.72,-2.55,1604.3,24.96,17.64,1052,0.03,0.03,3.79,-1.75,0,0,25.31,31.06,-17.78,16.33,53.76,17.64,87.82,79.15,0,2.92,123.64,114.81,25.42,19.55
NSE:CARRARO,C,Carraro India Ltd,3233.72,568.8,Auto Ancillaries - Diversified,Auto Ancillaries,28.71,1.54,19.16,36.34,-11.48,6.55,3.96,7.86,6.72,37.7,524.16,16.69,7.69,253.15,0.37,0.57,-0.42,-0.8,68.77,0,25.15,34.89,-2.84,26.95,124.08,18.07,86.56,44.71,0.04,0,377.54,354.43,183.3,215.93
NSE:CARTRADE,C,Cartrade Tech Ltd,9269.09,1937.4,Platform - Others,Retail,46.01,12.43,20.8,76.24,-4,3.96,-14.41,-30.82,-39.41,-17.91,2396.09,44.15,41.41,1362.5,0.06,0.04,-9.7,9.47,0,0,11.41,85.24,8.41,18.98,41.5,41.41,118.01,113.62,0,0,1491.52,1489.09,128.46,112.48
NSE:CARYSIL,C,Carysil Ltd,2775.43,975.8,Building Material USA,Consumer Durables,30.93,3.1,11.53,47.58,-22.47,4.91,4.65,22.83,-5.59,22.64,858.56,17.65,8.96,482.3,0.42,0.77,-0.34,0.26,41.34,-0.04,17.48,39.93,-7.52,9.58,102.34,15.21,93.55,43.82,26.41,11.83,414.43,403.64,235.19,312.23
NSE:CASTROLIND,S,Castrol India Ltd,18318.55,185.2,Lubricants,Chemicals,19.29,3.2,6.65,2.45,7.41,9.64,-0.02,-1.21,-3.63,-10.97,185.31,12.9,26.47,180.66,0.03,0.03,0.12,0.17,51,0,65.79,1.96,5.66,6.35,2.55,34.86,114.76,80.9,72.07,60.26,null,258.85,62.81,76.95
NSE:CCL,C,CCL Products (India) Ltd,13272.68,994,FMCG - Coffee,Plantation & Plantation Products,35.25,3.26,35.78,37.19,-0.58,6.36,0.35,2.78,-4.84,15.87,974.37,20.65,7.48,525,0.78,0.61,0.48,0.88,46.11,0.02,15.51,39.98,-6.76,38.52,89.33,7.48,93.35,52.19,17.82,450.47,2026.7,1251.53,1627.51,1622.34
NSE:CEATLTD,C,CEAT Ltd,16039.67,3965.3,Tyres & Tubes,Tyres,28.95,1.08,16.35,19.39,-15.55,3.51,1.04,2.94,-0.94,25.61,3824.98,10.4,10.6,2343.05,0.68,0.67,-0.06,1.09,47.21,0,14.28,18.67,10.19,25.98,69.33,10.6,231.66,74.07,536.27,537.5,8193.94,6295.5,3113.72,1791.5
NSE:CEIGALL,C,Ceigall India Ltd,5045.84,289.65,Construction - Civil/Turnkey,Infrastructure Developers & Operators,19.99,1.38,8.28,-21.72,28.9,2.61,-0.75,4.95,17.6,18.07,280.98,12.78,5.93,222.61,0.69,1.19,-2.59,1.31,82.06,0,15.04,-18.6,22.88,19.34,30.12,31.81,-181.3,-100.23,10.43,23.25,325.95,301.02,1343.13,1066.24
NSE:MAPMYINDIA,C,CE Info Systems Ltd,6753.75,1234.2,Geospatial,IT - Software,46.24,13.69,10.79,-3.41,1.3,8.04,-1.95,-21.03,-28.14,-31.11,1299.87,41.46,43.52,1220.1,0.01,0.05,6.82,-0.76,51.36,-0.3,22.75,5.68,-17.66,-18.21,0.3,55.47,76.67,62.89,0,1.17,96.75,71.65,9.56,25.73
BSE:CEINSYSTECH,C,Ceinsys Tech Ltd,1834.07,1028,Geospatial,IT - Software,15.35,2.9,78.67,122.95,51.01,3.93,-13.66,4.41,-14.48,-38.83,1023.64,13.96,47.34,796.75,0.16,0.29,-0.02,-0.22,50.7,-1.16,27.38,85.39,3.97,52.02,29.02,51.16,8.98,7.28,0,2.91,90.17,43.86,75.4,9.08
NSE:CELLECOR,S,Cellecor Gadgets Ltd,594.73,26.95,Retail - Electronics,Retail,16.43,0.48,73.3,51.16,19.96,3.6,-3.75,-1.28,-6.91,-20.27,27.57,11.19,60.83,25.75,0.79,0.55,-1.02,4.37,46.3,-5.24,19.51,52.61,6.87,50.69,4.66,66.93,-108.79,-61.96,0,0.15,null,null,120.89,20.84
NSE:CELLO,C,Cello World Ltd,11214.33,507.7,Opalware,Trading,33.4,4.96,11.42,-0.57,13.24,4.89,0.67,0.8,-18.61,-6.31,504.5,22.41,24.65,490,0,1,-0.18,-2.05,75,0,21.07,0.74,11.05,19.87,3.61,50.47,71.79,51.28,50.7,18.8,622.94,361.92,5.61,370.71
NSE:CEMPRO,C,Cemindia Projects Ltd,10355.36,602.8,Infra - Construction & Contracting,Infrastructure Developers & Operators,22.06,1.09,7.1,34.59,2.97,5.06,-5.05,-12.01,-26.68,-23.74,641.24,11.88,36.16,476.6,0.48,0.62,-1.11,-8.85,67.46,20.83,27.49,28.92,5.48,1.98,26.45,36.16,54.29,23.34,25.19,21.43,1119.97,1081,981.78,889.12
NSE:CENTRALBK,C,Central Bank of India,33381.57,36.88,Banks - PSU,Banks,6.77,0.95,4.8,33.43,3.72,0.94,-0.32,-2.2,-1.5,2.56,37.06,-472.45,25.35,32.75,0.84,0.29,2,0.41,89.27,-3.81,5.27,18.37,3.34,6.18,12.64,70.07,-62.38,710.63,null,0,5029.72,5336.35,33162.64,20012.88
NSE:CDSL,C,Central Depository Services (India) Ltd,27907.77,1335.3,Finance - Capital Markets,Financial Services,58.59,25.22,0.72,-14.35,-4.99,15.98,0.29,-5.96,-18.07,-14.83,1342.07,49.36,27.14,1047.45,0,0,-3.73,-4.61,15,0,36.28,-14.01,-4.56,9.43,27.21,33.03,103.11,86.93,11.59,7.13,456.18,345.35,2.48,1.36
NSE:CENTRUM,C,Centrum Capital Ltd,1193.07,25.96,Finance - Capital Markets,Finance,null,0.33,20.84,69.33,-1483.53,2.64,0.93,-5.7,-21.43,-32.38,25.26,15.54,37.95,22.4,37.49,8.91,3.86,1.28,34.84,-3.65,8.82,34.24,6.73,0.1,16.07,61.14,-1704.39,192.08,null,130.51,814.87,387.8,16943.36,10774.52
NSE:CENTUM,C,Centum Electronics Ltd,3399.78,2307.1,EMS,Electronics,208.98,2.8,10.33,-387.89,-5.58,8.35,-0.42,-1.01,-4.54,-7.21,2314.78,36.68,24.77,1140.3,0.52,1.46,11.88,1.36,46.89,-11.85,10.71,460.68,6.3,11.85,100.82,24.77,1523.14,-30.35,0.57,15.05,240.03,248.4,210.86,241.85
NSE:CENTENKA,C,Century Enka Ltd,977.27,447.25,Textiles - Manmade Fibre - PFY/PSF,Textiles,14.38,0.59,-17.79,-14.73,6.27,0.69,-5.67,3.83,-1.21,-9.67,446.66,10.11,27.04,409.5,0.03,0.05,1.6,-1,24.86,0,6.02,-21.81,0.72,-16.57,10.1,47.87,177.33,102.71,13.45,13.18,771.46,806.3,36.4,52.25
NSE:CENTURYPLY,C,Century Plyboards (India) Ltd,17009.56,765.6,Plywood Boards/Laminates,Plywood Boards/Laminates,71.82,3.33,16.24,14.53,-8.3,6.88,-4.04,0.02,-4.4,5.2,774.5,31.03,11.03,650,0.67,0.17,0.89,-0.44,72.64,0,10.68,9.93,-2.56,18.38,17.58,18.26,-1.47,-0.56,272.67,729.87,2613.15,1913.41,1643.25,770.88
NSE:CERA,C,Cera Sanitaryware Ltd,6592.97,5111.8,Ceramics/Tiles/Sanitaryware,Ceramic Products,26.85,3.39,5.19,6.99,-45.46,4.87,-1.07,0.74,-10.17,-20.32,5081.12,22.67,29.79,4796.5,0.05,0.04,7.74,-7.55,54.41,0,22.39,0.84,-27.28,5.36,6.49,52.66,49.06,40.69,10.83,12.96,398.65,339.46,67.37,53.09
NSE:CESC,C,CESC Ltd,19927.3,150.33,Power - Generation/Distribution,Power Generation & Distribution,13.53,1.09,11.14,5.69,-32.14,1.57,-2.33,-6.1,-12.76,-8.56,148.72,9.87,18.9,119,1.48,1.31,1.86,-0.48,52.11,0,10.49,11.12,-23.96,12.47,26.26,29.29,180.78,95.98,890,427.31,22332,22131,18811,14543.63
BSE:CFF,S,CFF Fluid Control Ltd,1108.48,528.5,Shipping - Proxy,Aerospace & Defence,36.4,6.53,33.13,37.5,95.2,4.71,1.28,-7.95,-19.61,-15.18,538.44,24.66,27.45,392,0.14,1.12,0.56,-0.06,68.06,-5.24,20.82,33.14,58.9,30.11,34.82,44.31,-13.49,-7.89,2.14,8.49,null,26.28,21.11,45.9
NSE:CGPOWER,C,CG Power & Industrial Solutions Ltd,107117,680.15,Capital Goods - Transformers,Capital Goods - Electrical Equipment,94.86,9.13,25.48,18.98,-0.19,14.36,0.79,16.94,-8.72,1.46,622.57,71.51,14.71,517.7,0.02,0.01,5.64,-2.27,56.36,-1.7,20.2,20.09,8.64,26.22,31.4,22.23,97.06,72.38,455.24,385.67,2024.63,1086.81,116.82,17.44
NSE:CHALET,C,Chalet Hotels Ltd,18795,858.4,Hotels,Hotels & Restaurants,30.96,6.88,69.35,499.27,-19.86,5.51,1.1,-1.84,-3.31,-4.1,855.79,18.5,20.61,634.05,0.73,1.85,2.79,-2.44,67.33,-0.09,16.73,113.51,-20.89,27.06,35.47,20.61,666.96,129.15,122.36,183.17,5432.2,4405.57,2488.51,3005.18
NSE:CLSEL,S,Chamanlal Setia Exports Ltd,1450.15,291.63,FMCG - Rice,FMCG,14.34,1.05,-8.75,-0.51,89.86,2.1,8.59,14.72,5.73,-1.77,253.28,8.54,27.23,228.8,0.09,0.2,-0.96,1.21,74.05,0,17.47,-1.22,57.9,9.03,25.87,35.6,70.65,51.52,1.83,6.08,null,142.92,66.92,175.03
NSE:CHAMBLFERT,C,Chambal Fertilisers & Chemicals Ltd,18175.59,453.65,Fertilisers,Fertilizers,9.49,0.89,21.48,18.47,-9.61,1.84,5.98,2.39,-2.8,-14.08,438.7,6.97,38.96,410.2,0.01,0.48,-1.17,-2.49,60.85,0.45,25.51,5.03,-8.02,19.93,10.45,38.96,84.51,56.13,1135.3,649.72,6090.38,6422.96,100.37,1873.93
NSE:CHANDAN,C,Chandan Healthcare Ltd,695.66,284.5,Diagnostic Services,Healthcare,23.75,2.72,26.28,45.15,35,5.67,4.65,-4.21,-8.71,22.55,272.14,15.37,20.53,140,0.39,0.59,null,null,49.47,null,21.46,50.06,13.49,22.94,103.21,20.53,-123.55,-70.29,4.1,0,null,null,48.16,21.36
NSE:CHEMCON,S,Chemcon Speciality Chemicals Ltd,642.91,175.51,Speciality Chemicals,Chemicals,30.37,2.93,3.47,-9.53,-11.48,1.25,-2.61,-4.94,-27.74,-22.93,178.94,21.13,40.51,160,0,0.14,-0.27,0.08,74.47,0,5.95,-10.5,6.74,5.41,9.69,76,165.7,123.31,46.54,39.86,null,146.49,0.26,42.74
NSE:CHEMFAB,C,Chemfab Alkalis Ltd,579.19,402.95,Chemicals - Inorganic - Caustic Soda/Soda Ash,Chemicals,null,1.76,1.29,-271.02,-121.39,1.55,0.75,-2.94,-22.43,-40.15,401.85,21.42,56.45,371.55,0.29,0.01,-0.05,0.05,72.13,-0.44,-0.34,-158.47,-11,-18.51,10.35,66.67,-575.03,91.28,63.14,35.94,313.74,246.62,109.35,20.11
NSE:CHEMPLASTS,C,Chemplast Sanmar Ltd,5032.63,318.3,Petrochem - Polymers,Chemicals,null,1.22,-2.99,230.58,-133.54,170.54,24.26,14.43,-8.04,-24.05,270.44,163.74,35.52,231.05,0.97,0.56,-0.3,-0.03,54.99,0,-3.77,140.93,-19.17,-21.03,37.29,61.6,-155.55,78.51,282.51,137.46,4445.48,3906.83,1888.87,1547.51
NSE:CHENNPETRO,C,Chennai Petroleum Corporation Ltd,13089.31,879,Refineries,Refineries,6.09,0.2,7.1,478.11,39.27,1.49,-2.94,6.94,-14.93,35.2,867.17,4.31,20.17,433.1,0.22,0.66,-0.79,1.79,67.29,0,28.08,463.56,-3.95,21.34,103.3,30.94,631.68,133.13,283.93,208.04,7131.47,7505.98,1933.16,2785.9
NSE:CHEVIOT,S,Cheviot Company Ltd,630.51,1079.3,Textiles - Jute/Jute Products,Textiles,11.22,1.24,21.72,-27.68,-48.31,0.9,3.45,6.17,-4.53,-8.48,1024.05,8.22,17.03,974.75,0.01,0.01,0,-0.05,74.88,0,10.68,-21.57,23.8,44.1,10.65,34.76,45.32,49.29,2.44,8.28,null,202.22,10.28,8.93
NSE:CHOICEIN,C,Choice International Ltd,16794.01,753.85,Finance - Capital Markets - Brokers,Finance,69.16,15.76,22.19,50.44,16.22,10.69,-0.82,-7.06,-4.1,-6.26,771.66,45.09,12.57,438.45,0.45,0.43,0.12,-1.54,53.65,-4.56,24.53,49.91,10.54,44.91,71.58,12.57,-180.97,-103.47,null,5.48,187.66,132.3,488.37,339.12
NSE:CHOLAHLDNG,C,Cholamandalam Financial Holdings Ltd,32111.82,1710.1,Finance - Holding Company,Finance,13.56,0.85,20.28,15.49,14.13,2.35,3.63,-6.06,-13.08,-8.72,1685.16,30.24,23.38,1357.35,13.68,12.69,0.61,0.1,46.38,-0.08,10.49,15.31,5.15,17.2,25.97,23.38,-722.46,-537.7,null,54.4,2253.13,1775.54,186992.83,134014
NSE:CHOLAFIN,C,Cholamandalam Investment & Finance Company Ltd,145587.79,1709.4,Conglomerate Backed NBFC,Finance,29.69,4.9,22.68,19.14,11.24,5.12,-1.88,0.49,-0.29,16.79,1678.57,50.78,6.87,1333.05,7.23,6.79,1.45,-0.87,49.72,-0.21,9.61,18.99,5.43,17.31,27.95,6.87,-760.87,-570.7,null,10.91,1921.93,1576.02,187662.96,134474.88
BSE:CIANAGRO,C,CIAN Agro Industries & Infrastructure Ltd,3646.28,1302.9,"Edible Oils, Agro Processing",Edible Oil,32.46,2,230.97,355.15,371.16,1.84,7.25,2.57,-9.31,188.96,1242.21,12.55,63.97,321,0.64,1.62,0,0,67.61,-0.06,10.66,378.78,53.21,62.92,307.79,63.97,683.82,198,4.27,561.3,2924.04,102.72,1296.4,106.93
NSE:CIEINDIA,C,CIE Automotive India Ltd,17319.79,456.55,"Castings, Forgings & Fastners","Castings, Forgings & Fastners",21.41,1.9,0.32,-0.32,5.11,2.51,7.05,12.26,6.06,16.32,422.47,13.03,6.06,356.75,0.07,0.19,0.92,-0.15,65.7,0,14.78,-3.21,0.12,11.11,28.24,26.49,107.38,65.22,80.65,66.29,6058.15,5810.45,486.39,855.42
NSE:CIGNITITEC,C,Cigniti Technologies Ltd,3687.44,1338.6,IT - Software,IT - Software,12.21,1.67,13.99,95.93,-2.78,3.26,-11.44,-20.51,-23.79,-12.92,1581.5,9.67,30.81,1033.25,0.02,0.09,-1.11,3.35,54,-1.32,35.51,90.49,2.13,12.2,29.2,32.23,79.88,55.32,0,0,107.3,121.29,20.3,57.23
NSE:CIPLA,C,Cipla Ltd,107556,1331.5,Pharma - Formulators,Pharmaceuticals,23.65,3.79,5.08,-9.11,-50.15,3.26,0.11,-8.06,-12.8,-14.77,1338.02,16.57,20.47,1281.7,0.01,0.03,3.01,-2.72,29.21,0.02,18.2,-8.44,-6.79,0.02,3.81,21.83,94.59,70.22,1436.7,1566.27,10933.38,9895.62,467.37,559.41
BSE:CITURGIA,S,Citurgia Biochemicals Ltd,724.67,54.86,Chemicals - Organic,Chemicals,5486,null,null,-12.77,-37.5,-74.14,null,null,null,null,null,-3871.84,0,47.4,-0.7,-0.76,0,0,99.36,-0.31,13.85,-12.77,null,null,15.74,0,27.39,58.73,0,0,null,0.85,6.87,6.77
BSE:CPML,C,City Pulse Multiventures Ltd,4617.93,3091,Entertainment & Media,Entertainment,1635.45,1154.48,20.12,47.79,70.45,18.9,-0.65,-2.05,2.22,22.42,3118.89,1327.13,6.05,1080,0.04,null,0,0,11.98,-26.53,2.76,81.76,25.42,-8.07,186.2,6.05,337.55,242.84,0.83,0.55,90.29,88.85,4.11,2.89
NSE:CUB,S,City Union Bank Ltd,21083.01,284.1,Banks - Private,Banks,16.78,3.22,15.35,15.05,1.09,2.12,-2.86,2.49,9.11,34.6,286.71,149.49,12.48,142.91,0.22,0.63,6.66,-3.95,0,0,6.71,14.64,6.2,18.73,98.48,12.48,100.42,188,null,0,387.99,270.37,2182.68,4724.16
NSE:CLEAN,C,Clean Science & Technology Ltd,8029.72,755.55,Speciality Chemicals,Chemicals,32.71,8.27,4.35,-5.81,-17.23,5.35,-5.23,-11.67,-19.86,-38.65,823.46,22.55,52.84,744.5,0,0,14.3,4.02,50.96,-24,22.1,-5.93,-10.25,-8.78,1.34,72.11,80.88,55.17,97.88,30.19,688.64,636.11,2.14,2.03
NSE:CMSINFO,C,CMS Info Systems Ltd,5302.59,322.4,Services - Others,Miscellaneous,16.47,2.14,1.68,-12.13,-21.75,2.27,-1.07,-3.57,-10.38,-26.04,322.23,8.7,40.42,302.45,0.1,0,5.58,-9.75,0,0,17.39,-13.26,1.58,6.32,6.6,47.7,129.55,76.98,141.56,164.49,991.78,839.28,222.67,0
NSE:COALINDIA,C,Coal India Ltd,252024.77,408.95,Mining/Minerals,Mining & Mineral products,8.44,1.82,-2.76,-13.1,68.11,2.39,-5.51,-4.65,6.73,5.93,427.53,5.93,11.39,349.25,0.13,0.07,-0.04,-0.36,63.13,0,34.65,-12.05,15.69,-5.25,17.11,24.75,82.71,62.04,17237.61,22384.91,87064.79,79889.84,13786.17,6523.03
NSE:COCHINSHIP,C,Cochin Shipyard Ltd,38746.54,1472.8,Ship - Docks/Breaking/Repairs,Aerospace & Defence,53.27,7.32,21.78,-8.99,34.54,6.8,-1.16,-4.81,-13.69,-12.45,1520.21,49.47,42.1,1180.2,0.2,0.13,-0.16,-0.18,67.92,0,15.36,-9.52,20.72,17.67,24.85,50.54,-35.86,-33.79,578.17,515.67,3167.28,968.17,1156.03,502.2
NSE:COFFEEDAY,C,Coffee Day Enterprises Ltd,700.72,33.17,Quick Service Restaurant - QSR,Quick Service Restaurant,18.43,0.64,4.04,-88.91,548.98,0.27,10.05,-0.3,-18.13,-13.12,31.51,13.52,35.68,21.28,0.44,0.57,1.8,-0.34,7.83,-0.37,4.94,-119.31,2.45,2.13,55.55,91.17,-136.79,146.9,7.3,7.38,474.99,551.95,1145.27,1363.02
